x,y,z
7,277,8
27,200,1
202,94,1
158,53,192
260,23,53
187,180,1
239,109,203
181,186,198
62,234,95
103,53,258
76,213,92
55,149,85
205,78,1
191,268,1
169,68,4
121,137,15
101,274,35
1,260,181
11,124,1
279,37,1
25,1,164
215,214,4
169,69,67
225,113,113
239,112,11
152,166,219
205,209,189
5,132,2
211,145,7
199,108,199
88,255,35
82,57,139
182,274,1
257,86,1
45,12,181
58,24,218
292,12,38
206,267,1
288,279,12
133,57,1
187,249,46
131,116,225
295,39,292
292,266,120
172,186,1080
143,162,142
173,5,144
26,5,328
173,162,42
105,59,20
33,227,5
168,233,1
233,253,228
125,255,1
67,76,636
269,19,13
2,99,188
134,75,11
247,281,1
126,155,31
39,159,1
173,213,1
131,299,1
208,51,1
236,123,251
287,167,1
237,225,241
108,226,99
255,10,3
149,204,10
131,194,202
132,216,66
69,279,4
197,64,36
236,190,1
23,71,1
254,10,5
172,218,13
189,40,1
221,284,1
186,94,1
256,40,6
70,270,1
108,235,156
142,61,116
125,245,80
132,279,8
194,287,104
166,216,179
73,39,232
248,237,1
288,194,1
9,86,120
158,30,12
171,88,286
284,141,344
151,127,1
241,30,0
102,233,13
76,249,1
128,51,13
198,40,1
58,119,75
297,134,70
180,163,352
236,36,100
240,56,25
266,182,288
269,97,66
101,194,41
202,103,36
146,60,542
176,158,166
272,24,2
62,46,292
295,10,1
234,77,1201
185,237,11
138,101,331
15,119,1
96,21,10
265,185,1
2,264,51
213,249,385
11,174,47
157,22,1
87,17,243
133,6,68
265,296,1
229,229,83
194,86,1
13,49,148
287,277,9
229,176,4
131,80,61
146,16,148
91,202,1
18,185,37
278,212,165
154,243,203
79,249,125
26,63,881
71,221,15
134,157,169
229,131,162
244,32,54
1,169,1
121,179,12
26,125,225
203,225,5
16,228,1
167,173,1
20,277,315
154,132,44
21,83,163
232,170,311
139,13,292
46,274,0
114,235,8
206,135,1
192,5,9
127,73,200
22,112,179
84,269,1
75,147,8
117,252,1
210,219,304
224,131,9
30,144,122
191,252,14
66,160,17
132,76,253
130,113,563
173,71,143
145,291,5
180,132,91
192,258,6
214,117,0
250,271,5
130,97,162
35,254,1
138,286,116
235,16,139
1,96,155
197,154,88
80,8,1
10,212,151
219,55,50
256,113,14
241,171,7
67,186,308
132,144,173
284,268,106
80,57,225
256,159,121
78,94,4
76,162,1
204,25,7
1,277,1
113,102,6
216,50,79
283,108,1
83,2,1
19,28,3
217,51,3
207,26,1
165,203,9
137,111,102
184,106,4
42,26,179
198,248,7
265,60,1
21,189,5
80,286,18
214,142,10
143,117,8
142,168,929
123,229,211
140,213,1
129,21,6
253,127,2
121,234,185
158,223,11
109,178,1
171,175,4
170,206,9
10,224,1
277,213,15
19,183,43
180,232,13
74,97,1
176,221,71
141,289,105
275,53,1
287,169,256
273,6,27
138,252,354
282,226,86
126,64,180
34,59,15
188,258,5
101,212,183
16,274,75
130,146,245
62,81,126
167,231,137
13,191,395
13,287,71
270,19,231
35,69,80
157,30,146
58,196,742
130,193,154
205,125,246
39,111,1
42,22,5
223,266,228
76,108,115
200,34,1
289,119,13
52,228,1
64,213,144
128,131,1
193,151,1
266,159,935
113,109,1
206,32,208
297,288,49
180,186,4
293,292,15
68,132,13
89,167,1
103,123,58
295,65,94
226,32,7
221,57,9
297,98,1
205,105,11
294,102,1
224,250,9
126,294,15
256,256,10
90,98,145
182,83,1
206,111,290
185,41,74
294,70,878
173,27,88
52,288,134
90,191,221
147,185,133
230,123,13
65,88,125
112,16,129
149,228,1
0,55,120
6,282,1
288,98,1
129,218,1
245,40,1
64,153,1
114,104,60
2,245,333
119,274,70
40,108,1
11,226,1
151,137,43
165,103,212
111,67,1
108,189,1
13,3,317
269,65,7
137,279,13
198,216,13
275,191,1085
11,156,67
285,271,11
35,281,1
60,92,1
136,140,92
284,262,69
151,298,1
253,100,36
143,1,220
90,178,133
254,218,45
53,181,6
70,111,1
84,112,1
42,219,328
295,157,107
117,279,219
229,75,1
105,252,132
262,120,1
71,243,101
173,32,4
236,177,117
284,167,6
202,126,117
120,43,1
150,229,121
175,131,2
28,63,14
21,134,11
197,207,360
3,102,6
72,114,112
283,115,142
178,107,1
170,263,139
257,243,6
110,161,0
58,260,1
246,81,255
8,294,1
161,34,1
247,52,1
252,206,1
39,279,7
180,18,1
118,277,208
15,108,1
89,224,1
51,114,63
86,84,2
29,117,10
53,264,1
160,28,15
207,277,14
58,31,7
69,232,216
152,202,8
49,145,92
249,77,382
291,29,12
130,258,184
207,30,15
184,14,149
189,238,2
261,177,1
159,43,7
49,167,296
188,43,62
192,200,12
59,60,1
6,293,237
83,257,1
194,295,1
66,89,1
185,121,234
131,49,310
128,233,14
126,122,1
3,217,77
173,47,4
155,166,1
60,116,1
77,57,50
201,138,15
233,219,10
284,85,26
36,246,15
143,195,272
55,104,1
196,158,1
240,102,1074
210,83,7
289,94,5
238,79,1
182,253,50
120,127,605
17,210,185
241,81,1
185,100,1
223,232,197
131,23,247
36,202,242
295,79,1
67,281,15
200,132,1091
19,9,48
54,151,11
99,109,1
21,154,1
3,181,2
206,27,38
48,230,47
84,14,1
209,140,2
262,103,81
147,231,184
237,103,1
35,191,357
158,186,11
172,63,1
34,232,1
184,103,263
196,14,1
63,33,1
11,15,1
11,154,176
134,98,157
279,182,1
180,89,10
51,106,1
154,235,288
64,14,0
174,74,90
180,82,359
235,244,563
81,40,105
105,210,45
71,161,3
59,16,1
261,149,150
290,36,11
95,224,1
83,28,126
146,296,1
203,48,12
228,282,747
82,290,3
112,142,0
257,297,183
282,200,162
64,249,12
243,32,36
134,14,1
170,111,213
290,56,4
38,250,1
178,92,0
43,238,35
192,175,0
82,76,27
20,165,12
88,191,92
83,285,1
47,12,371
23,182,111
58,272,1
170,189,1
35,16,65
278,212,287
30,43,1
90,2,1239
0,74,342
133,285,121
198,113,12
276,298,1
30,10,237
236,234,1
83,16,232
112,235,1
101,214,9
167,204,35
247,17,1
85,0,1
141,116,0
8,37,1
238,217,156
178,99,15
177,196,256
132,70,70
247,196,1
44,167,238
137,34,5
53,154,12
225,44,1
129,177,4
78,66,355
197,182,992
95,294,11
234,210,133
218,189,50
198,244,3
96,247,1
53,45,1
102,98,235
263,202,1073
132,196,1
162,287,163
252,12,188
219,218,1
163,164,320
98,193,8
288,252,335
183,103,11
130,45,188
136,225,8
147,42,45
119,248,25
265,16,8
205,242,1
47,268,235
121,95,9
286,100,884
97,292,70
271,186,162
183,3,250
299,23,1
294,125,1
76,117,1
71,218,54
29,12,26
136,56,12
194,296,6
257,31,226
50,135,324
292,215,208
14,188,229
277,285,2
10,21,1
109,133,369
91,67,1
88,201,1
145,48,11
105,178,87
202,286,23
183,223,252
13,188,1
194,107,1
105,114,224
185,264,1
220,287,12
174,6,1
51,73,122
261,240,1
248,96,11
238,158,116
119,261,289
80,17,357
30,145,1
165,49,1
1,8,9
276,27,12
204,55,12
220,275,164
57,283,14
94,237,6
52,261,1
261,186,15
295,168,364
259,121,220
68,27,379
67,277,1
63,126,41
22,182,239
56,266,48
248,31,4
148,105,1
68,121,245
6,138,1
207,250,231
109,8,1
253,279,13
21,150,8
30,67,624
110,260,11
292,8,1
66,21,139
54,233,98
128,274,1
240,280,15
54,146,4
290,49,1
272,255,167
108,182,32
169,2,704
182,21,124
209,22,22
234,224,160
193,289,1009
112,220,139
249,40,5
159,279,240
99,235,1
21,212,150
94,45,13
227,268,238
100,299,1
181,33,258
176,3,131
299,100,1
117,248,38
203,281,8
214,4,11
19,58,620
174,124,14
90,28,70
238,5,252
51,132,1
136,153,9
207,292,0
63,17,15
236,6,1
86,19,63
26,255,374
189,280,276
95,197,1
234,41,14
63,295,31
80,247,396
257,205,236
71,277,3
83,67,42
79,62,304
53,39,347
212,158,1
225,154,1
293,171,248
54,89,132
299,82,204
101,241,4
177,292,13
246,137,1
242,256,144
282,48,374
159,101,15
97,86,72
59,191,8
270,252,271
283,271,13
280,256,216
194,82,239
293,97,97
16,40,12
267,137,361
176,259,1
12,93,9
268,237,1
22,72,167
24,282,253
72,201,77
29,36,1
169,82,117
110,39,1018
216,190,90
19,160,1
46,80,2
105,280,6
266,172,1140
298,254,191
228,203,169
160,150,811
268,238,1
6,272,14
133,147,193
79,159,10
53,286,256
89,82,287
10,37,91
152,113,194
239,55,6
207,215,131
102,150,1
55,83,6
56,91,311
287,192,1
165,25,110
216,90,6
144,204,110
291,23,390
165,49,209
99,19,13
156,66,14
239,13,105
241,47,14
194,87,58
46,218,25
183,45,11
185,236,326
148,244,115
71,237,3
8,3,306
92,133,75
286,52,1
33,262,4
99,143,1
264,24,1
223,146,13
111,77,252
11,31,0
186,269,147
152,214,182
154,194,222
1,210,13
2,227,1
171,203,1
109,204,6
58,91,62
129,283,4
291,224,5
94,148,231
33,162,15
175,298,121
290,167,1
98,1,74
120,159,1
20,63,175
23,188,343
205,167,0
205,177,223
241,12,0
234,105,14
244,110,1
106,20,199
240,116,1
127,221,1
146,70,15
10,77,160
43,283,1
220,54,71
147,151,1
97,173,231
207,232,327
145,284,227
58,144,178
49,30,4
247,85,6
248,279,272
79,0,15
3,161,1
252,222,1
2,55,368
98,12,10
207,62,203
23,172,13
166,140,197
165,119,1
271,222,393
210,85,10
199,109,599
128,208,37
58,17,8
133,172,1
281,75,14
18,121,1
181,250,324
224,8,159
46,285,2
250,252,9
158,262,18
64,283,256
105,214,132
53,156,15
189,263,1
50,22,139
267,147,11
138,5,78
134,52,13
216,258,1
173,102,1
139,256,230
184,154,4
114,165,1
204,78,1193
144,128,1
99,157,389
20,119,2
261,254,136
49,184,1
164,44,213
133,181,1
163,185,1
157,278,41
103,101,257
196,34,3
123,140,8
119,181,14
145,61,262
223,197,2
198,238,1
289,255,233
45,106,93
211,1,0
17,270,3
253,140,10
262,256,3
55,78,1
294,205,352
163,291,80
271,291,11
299,228,1
92,58,6
9,77,103
8,275,308
86,282,124
248,0,1
200,118,4
249,146,10
109,265,5
13,207,1
90,218,1
245,107,1
202,256,26
170,178,6
237,102,1
275,3,191
27,164,45
147,135,252
88,179,1
45,159,393
110,122,156
279,13,1
182,117,1
150,216,1
240,245,1
268,177,724
84,38,339
220,266,1
285,46,3
62,167,4
141,164,1
157,156,1
57,243,1
20,227,15
98,160,13
133,91,12
285,109,168
75,121,1
219,72,15
113,115,265
200,227,7
299,130,1
243,105,11
4,299,321
36,172,269
212,78,166
49,79,1
141,198,102
228,146,1
231,233,237
293,223,1
115,153,9
295,188,200
295,98,1
115,24,26
94,55,17
201,73,1
80,104,1
10,138,47
82,287,116
68,83,1
245,182,1
149,264,1
44,241,239
20,246,241
121,295,4
66,56,4
296,273,46
53,38,10
251,295,5
112,99,107
43,59,163
18,283,1
104,87,187
150,6,286
194,71,1
156,183,130
227,9,1
22,172,2
271,276,140
259,41,175
234,11,10
55,114,971
39,85,4
264,296,228
226,216,255
252,236,250
116,146,214
226,165,230
228,207,138
122,50,239
230,65,69
250,134,1
216,214,7
210,130,0
41,268,1
138,175,1
231,114,30
81,292,13
48,283,77
286,32,4
296,240,221
129,96,14
159,4,3
53,46,193
64,279,10
13,83,397
79,135,158
115,182,1
148,48,286
133,229,1
5,231,5
54,16,102
42,56,369
26,163,193
191,177,1
105,291,62
71,292,172
189,66,8
243,150,347
277,8,59
193,80,1
153,106,33
43,110,11
201,220,1234
83,113,78
181,192,391
185,136,87
57,132,1
169,84,1
83,224,89
84,210,3
29,32,1037
248,42,102
13,211,210
231,33,6
124,249,1
287,42,9
8,133,133
225,77,4
24,130,285
260,164,1
51,46,1
179,162,13
238,128,166
202,291,141
276,262,11
224,79,1
75,73,1
276,253,1
38,70,332
145,196,1
150,176,1
87,181,16
210,22,186
265,246,12
212,254,54
282,191,92
200,106,191
170,277,5
237,244,11
220,289,1
4,246,86
110,184,11
121,175,246
272,267,136
292,245,35
140,223,6
138,72,79
41,76,15
61,116,242
74,0,1
275,108,2
169,19,14
200,197,1
205,144,33
37,159,108
297,58,2
272,89,4
97,269,11
272,163,264
59,96,1
100,75,1
125,121,951
223,237,5
164,112,8
85,67,6
255,177,1
51,120,93
147,251,341
208,262,1
236,178,1
155,14,1
232,294,9
107,291,1
70,261,1
196,4,11
161,197,1
296,99,20
223,227,9
60,18,5
129,50,52
51,171,1
51,106,12
172,34,49
149,102,0
259,45,132
52,85,1
69,274,14
196,102,113
215,225,1
121,1,265
220,209,49
129,25,40
48,220,10
207,91,1
75,141,9
230,217,69
240,215,187
152,6,882
171,35,1
75,209,7
223,173,132
152,116,1
236,233,1
72,209,14
240,133,1
216,23,1
106,83,1
296,157,1
1,42,1
33,110,255
147,27,122
5,131,1
52,249,11
15,57,138
57,216,88
268,9,1
180,240,19
165,126,6
49,233,182
136,227,286
186,249,170
21,5,2
137,138,1
269,173,146
19,45,46
82,136,118
57,34,16
78,127,1
18,170,637
152,197,94
115,46,361
240,211,34
260,20,220
51,153,1
189,72,9
54,138,248
64,127,12
67,227,1
52,198,1
248,134,7
227,165,1
36,170,1
33,187,1
247,243,4
12,59,1
34,26,1
61,277,1
25,245,336
273,249,217
202,76,1
189,266,103
202,162,160
88,232,1
148,119,338
22,147,1
166,255,873
3,43,149
274,38,80
182,106,386
218,235,1
66,234,6
203,154,1
122,260,1
225,60,6
37,194,57
170,160,1
16,14,1
43,50,393
117,7,69
44,227,20
134,209,48
96,253,1063
48,27,549
133,39,7
176,107,67
2,128,24
259,136,151
264,255,1
152,16,144
120,146,168
251,65,1
252,48,1
4,290,1
293,87,343
191,232,79
73,21,138
179,129,1
253,216,211
192,84,0
104,20,56
164,124,12
156,166,1
251,259,8
275,64,1
152,286,22
288,149,1
68,134,5
166,70,5
47,284,15
223,110,225
50,240,74
64,93,1
117,115,275
186,270,242
288,272,15
98,250,7
114,80,98
241,3,321
234,37,1
26,37,143
288,113,1
204,250,5
65,99,6
266,95,113
47,218,121
280,40,39
13,286,228
144,148,179
197,199,191
10,208,162
60,258,1
83,185,1
246,203,90
243,125,1
220,107,1
251,93,10
140,100,282
88,7,4
186,216,1
246,196,1
77,123,36
262,133,212
189,174,1
201,19,3
269,273,14
275,185,339
11,111,1
72,270,215
188,153,390
85,58,1
280,237,3
140,93,232
6,159,5
154,42,1
74,51,1
97,151,139
283,79,340
61,132,189
134,47,6
155,244,2
66,94,1
74,235,1
43,224,219
31,227,889
36,284,153
246,297,1
231,135,768
102,250,373
52,2,1
246,87,365
24,185,15
147,73,185
66,61,384
76,114,7
55,109,0
265,222,2
260,180,50
2,252,1
221,289,11
236,163,8
96,61,75
269,242,1
191,206,76
286,194,174
119,5,1
131,112,186
191,124,4
224,291,361
158,10,9
278,104,1
157,205,1
77,233,9
213,14,12
144,175,8
224,45,1
254,54,1
143,74,80
108,35,4
205,273,4
183,258,4
286,141,6
197,230,9
284,279,122
19,25,0
109,91,107
259,65,149
44,228,289
59,123,22
259,106,1
166,242,1
250,212,43
152,208,208
133,258,6
276,147,1
280,156,63
92,202,106
280,107,3
51,274,319
61,135,92
38,141,1
117,216,199
142,42,1
111,61,1
169,162,1
209,229,1
274,272,1
77,70,4
86,64,166
126,183,5
89,229,2
247,259,1
175,127,232
123,240,239
163,113,11
4,86,120
226,244,198
256,57,1
138,88,255
86,212,4
229,83,131
189,285,128
263,278,249
2,204,1
259,273,3
103,44,206
203,39,3
109,211,1
278,45,1
254,87,133
174,123,1
86,279,5
140,88,1
210,268,7
67,239,1
291,59,218
268,184,1
165,224,219
297,75,1
2,117,11
210,180,76
40,46,8
297,274,1
159,138,232
18,179,1
148,85,303
257,94,213
133,141,1
187,92,114
20,61,190
83,95,215
78,215,57
276,124,816
124,224,9
201,92,72
177,187,3
1,43,0
9,145,1
78,216,1
258,254,7
16,203,14
12,124,1
201,173,101
290,132,3
285,211,106
184,222,1
146,281,9
185,248,18
297,235,1
158,109,39
138,114,11
137,148,139
168,147,1
264,184,1
149,295,7
82,62,206
164,22,1
87,140,23
195,114,1
60,212,1
68,266,9
234,15,155
243,180,59
56,41,18
180,105,85
289,165,269
260,201,220
285,43,5
59,59,4
244,141,204
80,1,1
293,159,1
88,265,1
111,73,108
172,160,1
275,267,96
193,148,221
21,221,146
72,225,7
48,56,1
156,18,1
184,299,12
28,31,1
77,169,1
218,89,10
103,158,12
75,249,168
157,20,2
24,79,35
147,63,222
188,161,1
281,263,12
29,124,203
240,245,4
107,235,13
234,17,14
23,81,38
112,16,1
141,298,36
89,192,482
84,36,1
148,159,1
0,126,963
118,30,123
188,26,1
68,99,1
81,269,1
136,238,597
265,28,15
121,211,13
175,233,1
179,57,0
227,291,1
45,37,8
29,271,1
203,105,1
182,45,79
106,282,4
206,174,6
39,104,1
234,71,1
19,111,184
283,250,7
36,293,1
116,114,9
237,259,197
101,115,141
101,12,11
134,72,74
225,190,3
200,244,228
185,100,42
188,90,211
96,228,1
261,116,60
108,227,707
281,29,221
287,201,1
203,83,301
150,140,1
212,81,6
149,114,192
137,259,9
88,227,105
185,273,3
185,106,1
13,291,117
31,276,11
55,265,245
107,47,11
247,57,1
289,105,4
254,226,646
233,81,156
143,107,1
158,209,11
64,206,3
99,245,229
255,219,1
41,40,267
1,27,33
28,222,381
74,295,13
28,3,1
180,258,12
80,42,8
212,173,1
110,201,103
19,225,360
152,175,184
257,101,40
103,187,1
29,138,32
144,228,1
83,129,1
3,261,327
239,30,1
55,55,9
78,276,373
257,183,366
236,163,1
149,81,1
205,87,397
53,141,170
214,143,10
103,142,9
45,165,23
122,248,117
216,106,12
197,177,1
141,91,91
173,287,105
247,28,12
80,4,836
210,139,12
251,251,12
44,166,1
176,42,1
285,147,7
40,210,12
264,36,59
212,162,9
59,45,1
29,139,214
33,243,1
43,60,227
221,76,1
98,82,96
100,44,495
179,293,209
229,0,192
187,26,345
44,163,6
186,176,1
259,1,1
252,51,171
208,284,1
98,261,11
251,132,213
283,188,189
129,178,1
96,102,64
143,47,1
45,216,9
275,224,28
196,200,153
58,147,1
249,97,15
209,83,120
155,88,178
35,186,47
76,298,172
27,247,977
244,78,1
30,65,75
208,90,325
44,287,216
145,186,3
268,118,67
226,82,1
265,284,299
111,174,1
249,49,11
16,289,259
58,101,214
82,263,4
1,148,176
290,230,1
169,93,12
128,227,6
61,47,1
25,99,128
16,98,142
225,96,3
255,123,1
237,114,85
275,260,297
205,258,13
136,176,17
195,232,66
130,298,1
163,288,197
83,77,227
116,293,5
160,13,105
259,4,79
151,170,132
29,182,13
209,261,167
261,253,7
281,75,231
247,197,13
80,23,37
107,15,1
228,212,28
270,0,106
106,238,115
40,129,1
166,74,1
62,227,159
149,192,10
86,190,12
51,260,15
68,206,6
279,11,10
235,244,220
223,257,1
85,273,233
182,20,118
20,145,197
102,286,33
41,239,1
181,155,59
60,232,49
49,246,15
228,66,11
179,115,1
206,14,134
221,174,1
22,95,5
272,262,202
106,203,1
45,169,1
274,4,12
295,167,90
281,70,3
273,259,261
7,196,12
40,141,1
59,168,202
276,67,8
181,29,1
176,143,169
66,214,323
89,37,1
186,121,113
41,130,344
44,224,39
13,124,7
233,274,98
149,61,255
20,276,1
261,268,13
126,152,1
209,261,159
182,183,240
36,274,247
168,23,1
195,268,159
44,96,1
174,49,218
132,55,50
168,265,192
0,108,3
246,91,1
95,94,12
166,142,5
90,63,101
7,258,1
48,110,1
1,160,34
198,16,3
54,273,398
287,246,963
222,254,165
275,263,10
169,249,206
91,253,332
250,107,219
240,243,1
19,154,6
234,237,46
179,171,13
6,159,72
72,123,10
242,50,274
111,259,305
39,76,226
158,254,9
205,102,221
240,89,17
181,68,1
117,54,48
293,172,1
90,210,258
160,224,209
44,156,25
166,69,12
41,65,1
257,226,328
150,84,26
277,1,1
288,286,140
11,223,1
166,175,1
166,213,242
70,146,7
90,249,1
197,290,670
184,271,97
294,93,14
31,137,110
156,200,1
239,253,245
209,262,0
155,270,223
156,3,1
284,116,138
87,170,157
164,189,361
222,91,165
149,277,113
212,277,74
21,78,4
184,61,1
47,223,1
199,68,489
290,269,1
220,170,357
198,54,1
41,299,242
106,155,255
137,128,35
9,95,1
104,216,1
240,99,274
259,65,11
202,153,195
237,172,1021
107,46,156
37,200,0
268,256,1
120,152,212
79,265,1
22,68,8
137,166,383
228,19,749
83,85,1
187,45,67
169,202,4
22,44,190
165,98,137
78,170,1
102,169,12
74,180,225
7,48,250
9,247,25
141,38,1
270,234,1
109,124,0
212,192,208
113,159,16
283,169,1
270,268,97
220,14,252
80,251,1
20,78,1
265,180,93
35,279,248
120,224,115
21,52,66
213,130,298
64,217,274
29,80,1
91,36,1
98,132,191
12,168,10
258,211,15
294,247,67
28,257,112
190,259,1
259,226,1
285,199,15
202,119,1
232,197,1
28,155,210
173,139,11
290,265,12
282,77,141
116,248,1
36,145,202
189,78,7
111,230,1
154,238,1
18,92,377
191,110,43
22,169,1
221,57,13
58,116,1
16,289,1
51,224,1
277,236,269
288,196,1
72,268,153
263,263,4
162,14,12
103,19,1
42,160,65
138,161,20
38,246,164
195,271,224
135,189,11
287,76,9
60,199,11
62,127,9
40,285,224
52,37,26
247,197,6
115,246,1
79,161,1
197,280,349
76,239,1
50,86,2
135,140,7
23,214,36
128,211,1
204,125,29
110,104,42
167,22,200
141,228,9
92,269,1
96,41,1
225,89,142
132,191,1
204,237,3
122,48,0
282,289,670
142,220,1
74,217,1
195,220,8
61,12,159
285,37,1
275,2,1
168,5,381
108,97,129
17,167,1
275,114,1
297,237,0
214,90,1
57,293,14
122,205,1
93,78,9
239,135,1
8,25,1
27,297,3
80,141,1
158,249,1
153,104,943
98,298,1
264,132,232
98,89,181
68,269,149
107,72,4
245,218,1
12,289,2
271,141,13
145,46,1
139,273,3
85,230,11
273,118,1
146,144,1
3,15,1
86,122,7
1,206,1
277,297,1
223,194,249
272,63,1
76,92,1
132,212,212
208,67,1
46,25,978
18,251,1
190,30,1
101,64,1
231,270,148
128,101,10
235,234,8
9,194,1
102,110,1
214,47,1
297,176,1131
188,124,9
74,152,116
2,27,225
155,289,15
83,283,122
255,260,192
37,276,1
57,229,112
21,215,164
35,50,251
2,147,32
138,62,99
90,143,149
117,123,208
152,123,1124
163,157,13
244,273,1
286,29,48
270,74,7
206,218,231
287,47,50
95,164,5
57,198,1
280,58,1
229,270,1
284,226,217
272,83,1084
284,55,7
226,134,2
182,282,118
73,291,1
3,261,69
148,121,348
174,238,1
65,98,1
237,164,499
181,234,6
158,116,1
107,209,1
66,8,1
202,253,1
4,182,334
278,120,149
127,295,6
117,57,103
66,239,1
57,138,44
267,180,653
107,194,2
286,277,8
101,229,1
223,166,155
290,50,9
91,101,155
288,181,14
299,114,252
143,155,1
104,7,132
208,108,13
44,108,209
251,98,372
60,185,12
11,250,15
221,99,1
148,227,128
122,155,259
294,2,1
230,279,139
46,233,775
71,14,142
5,181,1
105,201,207
33,139,82
205,287,1
77,90,250
46,40,148
172,210,1
109,135,51
34,276,155
269,240,53
296,186,190
179,195,1
180,282,42
276,167,5
213,230,114
269,56,253
94,135,87
293,42,1
287,200,5
11,34,12
154,185,11
267,37,3
97,126,1
200,240,338
192,257,26
67,33,216
263,174,287
180,122,95
126,240,8
98,91,1
212,6,1
91,94,1
248,16,3
141,45,1
156,239,1
150,229,6
109,67,1
64,145,1
74,142,31
91,168,1
298,269,55
6,131,361
80,53,12
146,18,13
277,41,73
197,89,32
192,197,179
56,42,15
282,277,4
92,246,303
242,43,133
217,222,41
199,161,196
150,183,1
134,296,101
80,56,1
34,125,12
221,130,162
45,123,2
282,21,210
39,43,287
111,113,152
257,109,128
276,133,1
82,159,1
32,242,7
192,24,820
299,251,25
63,56,1
18,112,194
29,83,7
201,162,14
99,111,14
128,158,161
71,17,8
153,145,69
65,113,155
100,189,13
295,128,5
252,162,9
158,276,6
288,38,1
264,17,304
213,14,179
181,66,1
160,18,2
102,172,245
72,79,22
122,299,1
50,236,973
158,141,10
177,87,192
104,36,1
57,168,182
212,211,188
153,178,1
245,43,1
165,263,1
272,196,13
255,51,119
222,140,1
33,287,1
173,221,310
261,156,1
277,4,0
74,144,4
51,127,108
191,149,235
137,156,9
242,223,370
235,93,9
251,232,32
251,237,0
106,80,221
252,50,1
116,48,5
242,295,431
108,254,0
122,260,5
140,222,48
210,117,19
0,162,1
249,188,1
64,134,14
178,40,1
111,238,261
284,101,12
25,31,201
18,27,11
152,245,34
277,121,1
222,162,1
65,167,58
280,207,220
168,249,1
48,154,901
240,78,34
26,161,3
56,49,144
192,150,208
192,89,14
235,97,109
163,290,0
79,283,1
95,264,9
176,199,5
251,66,9
59,0,174
35,41,35
3,221,95
188,78,1
21,176,89
111,187,227
115,205,1
251,261,1
241,15,12
199,51,97
213,57,32
24,60,233
177,63,129
298,68,9
215,210,149
182,204,321
2,276,3
184,221,10
58,283,14
164,176,1
73,45,1
161,205,220
159,216,1
94,52,244
147,186,250
272,243,1
53,267,8
85,84,1
64,106,13
146,211,13
211,59,187
222,157,14
256,293,37
153,171,1
139,265,6
17,31,201
286,288,32
299,8,13
234,150,15
70,246,164
120,18,1
281,200,35
79,254,320
267,20,233
194,19,115
46,54,1
